epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,1381.49,0.70087,1.35157,0.93112,0.56411,0.62755,0.58851,0.49728,0.57626,1.19826,0.83818,0.000265305,0.000265305,0.000265305
37,1419.26,0.69945,1.31832,0.92967,0.49997,0.64116,0.59444,0.50462,0.56981,1.1776,0.8354,0.000263028,0.000263028,0.000263028
38,1457.36,0.70316,1.34398,0.93244,0.50775,0.64357,0.60267,0.5113,0.59085,1.19705,0.84277,0.000260751,0.000260751,0.000260751
39,1495.2,0.6862,1.29644,0.92745,0.47375,0.67546,0.58128,0.49162,0.57564,1.16631,0.82959,0.000258474,0.000258474,0.000258474
40,1533.27,0.69045,1.27677,0.92027,0.53104,0.66007,0.62407,0.52201,0.59577,1.08058,0.83813,0.000256197,0.000256197,0.000256197
41,1571.08,0.69327,1.28425,0.93352,0.55511,0.64189,0.62706,0.53369,0.57576,1.05245,0.83754,0.00025392,0.00025392,0.00025392
42,1609.04,0.69092,1.29707,0.93258,0.59004,0.61863,0.62563,0.53248,0.58411,1.06264,0.83774,0.000251643,0.000251643,0.000251643
43,1647.8,0.70022,1.27849,0.9286,0.56404,0.66387,0.62164,0.52597,0.57516,1.05083,0.83239,0.000249366,0.000249366,0.000249366
44,1685.75,0.69822,1.25908,0.92855,0.65654,0.58095,0.64634,0.54835,0.56985,1.05229,0.83708,0.000247089,0.000247089,0.000247089
45,1723.7,0.69355,1.23173,0.92544,0.62465,0.6328,0.63938,0.54057,0.58571,1.05822,0.83662,0.000244812,0.000244812,0.000244812
46,1761.72,0.68258,1.24288,0.92795,0.55689,0.6833,0.63948,0.54095,0.58377,1.06027,0.83994,0.000242535,0.000242535,0.000242535
47,1799.61,0.67899,1.25178,0.92497,0.59275,0.69534,0.6529,0.54994,0.59591,1.00456,0.83711,0.000240258,0.000240258,0.000240258
48,1837.75,0.66902,1.22936,0.93321,0.59324,0.68782,0.66719,0.56676,0.56911,1.07865,0.83637,0.000237981,0.000237981,0.000237981
49,1875.73,0.67414,1.24176,0.92326,0.62658,0.6523,0.6669,0.56244,0.58591,1.04483,0.84454,0.000235704,0.000235704,0.000235704
50,1913.69,0.66403,1.17144,0.92671,0.67357,0.62214,0.67506,0.57887,0.55661,0.98742,0.83666,0.000233427,0.000233427,0.000233427
51,1951.65,0.67447,1.21161,0.92386,0.61243,0.65957,0.65748,0.55648,0.57236,1.02918,0.83291,0.00023115,0.00023115,0.00023115
52,1989.69,0.67059,1.20207,0.91607,0.60231,0.68259,0.66275,0.56868,0.54735,1.01751,0.82907,0.000228873,0.000228873,0.000228873
53,2027.47,0.67682,1.18801,0.934,0.56238,0.7045,0.66002,0.5577,0.57291,0.99368,0.83321,0.000226596,0.000226596,0.000226596
54,2065.76,0.67988,1.17938,0.92573,0.60842,0.68305,0.66533,0.57242,0.54679,1.00986,0.83141,0.000224319,0.000224319,0.000224319
55,2103.88,0.6611,1.19059,0.92022,0.67881,0.63318,0.67565,0.58194,0.54755,0.9685,0.82706,0.000222042,0.000222042,0.000222042
56,2141.95,0.6643,1.17026,0.92038,0.61631,0.67036,0.68369,0.58282,0.55205,0.94558,0.83028,0.000219765,0.000219765,0.000219765
57,2179.89,0.66874,1.16481,0.9219,0.6144,0.70918,0.67561,0.57325,0.57156,0.91804,0.8338,0.000217488,0.000217488,0.000217488
58,2217.73,0.67194,1.13538,0.92179,0.67855,0.65478,0.68794,0.58836,0.5537,0.96806,0.82981,0.000215211,0.000215211,0.000215211
59,2255.73,0.66301,1.16008,0.93078,0.61709,0.6985,0.67234,0.57631,0.54068,0.94719,0.8276,0.000212934,0.000212934,0.000212934
60,2293.89,0.67232,1.14739,0.92452,0.62463,0.69495,0.68729,0.59063,0.53833,0.94629,0.82893,0.000210657,0.000210657,0.000210657
61,2331.85,0.65002,1.11073,0.92368,0.60727,0.71257,0.69064,0.5916,0.55775,0.91598,0.83067,0.00020838,0.00020838,0.00020838
62,2369.87,0.65105,1.1352,0.9178,0.68826,0.66607,0.7046,0.60773,0.53319,0.93439,0.82971,0.000206103,0.000206103,0.000206103
63,2407.73,0.65802,1.10105,0.92028,0.6556,0.66764,0.68408,0.58188,0.56058,0.97472,0.82866,0.000203826,0.000203826,0.000203826
64,2445.58,0.65015,1.1035,0.92073,0.60845,0.70967,0.69038,0.59154,0.54402,0.92016,0.8271,0.000201549,0.000201549,0.000201549
65,2483.43,0.64493,1.09719,0.91872,0.61422,0.70291,0.68608,0.58625,0.54765,0.96875,0.83126,0.000199272,0.000199272,0.000199272
66,2521.32,0.64127,1.07841,0.91715,0.63468,0.69239,0.70256,0.59639,0.55341,0.92636,0.82901,0.000196995,0.000196995,0.000196995
67,2559.14,0.67594,1.11016,0.92111,0.64616,0.68981,0.69366,0.59571,0.53778,0.8945,0.83114,0.000194718,0.000194718,0.000194718
68,2597.08,0.64458,1.09194,0.91929,0.61599,0.68317,0.68576,0.58774,0.5599,0.95688,0.83123,0.000192441,0.000192441,0.000192441
69,2635,0.64264,1.07945,0.9204,0.69071,0.65072,0.7042,0.60747,0.53926,0.87622,0.82927,0.000190164,0.000190164,0.000190164
70,2673.12,0.65762,1.10624,0.91968,0.66303,0.68556,0.7041,0.60792,0.54047,0.89148,0.8274,0.000187887,0.000187887,0.000187887
71,2711.25,0.659,1.09779,0.91688,0.65702,0.68754,0.7034,0.60293,0.54427,0.86367,0.82764,0.00018561,0.00018561,0.00018561
72,2749.73,0.65473,1.07132,0.92023,0.6685,0.68626,0.69797,0.60068,0.54315,0.90279,0.8312,0.000183333,0.000183333,0.000183333
73,2787.7,0.63329,1.07283,0.91509,0.65999,0.70116,0.70994,0.61463,0.5362,0.912,0.82797,0.000181056,0.000181056,0.000181056
74,2825.62,0.63742,1.06153,0.91649,0.68061,0.68169,0.70371,0.60561,0.53798,0.87394,0.82781,0.000178779,0.000178779,0.000178779
75,2863.38,0.65921,1.03406,0.92085,0.67088,0.6931,0.70928,0.60448,0.56393,0.86176,0.8324,0.000176502,0.000176502,0.000176502
76,2901.47,0.63972,1.069,0.91405,0.70541,0.68335,0.71233,0.60814,0.55102,0.84754,0.83216,0.000174225,0.000174225,0.000174225
77,2939.28,0.64866,1.05325,0.91764,0.66699,0.72027,0.72061,0.61345,0.54116,0.84787,0.83498,0.000171948,0.000171948,0.000171948
78,2977.4,0.61628,1.0239,0.91236,0.6639,0.70945,0.71213,0.60964,0.53463,0.87279,0.8268,0.000169671,0.000169671,0.000169671
79,3015.12,0.63702,1.04575,0.91509,0.66993,0.70226,0.72874,0.62096,0.54531,0.88449,0.83474,0.000167394,0.000167394,0.000167394
80,3053.08,0.62899,1.03452,0.91789,0.65674,0.73587,0.71327,0.60968,0.54462,0.8568,0.83325,0.000165117,0.000165117,0.000165117
81,3090.93,0.64953,1.05248,0.91806,0.69262,0.69053,0.72053,0.61739,0.52941,0.85498,0.82343,0.00016284,0.00016284,0.00016284
82,3128.76,0.63494,1.03693,0.91743,0.71825,0.70569,0.72073,0.61851,0.54804,0.84374,0.82952,0.000160563,0.000160563,0.000160563
83,3166.56,0.64576,1.01436,0.91433,0.71635,0.6807,0.72579,0.61798,0.5568,0.8661,0.83274,0.000158286,0.000158286,0.000158286
84,3204.43,0.62169,1.00739,0.91128,0.72929,0.68614,0.7232,0.61625,0.5349,0.86162,0.82961,0.000156009,0.000156009,0.000156009
85,3242.27,0.62541,1.00294,0.90932,0.75039,0.66533,0.72448,0.62014,0.53532,0.86953,0.83017,0.000153732,0.000153732,0.000153732
86,3280.25,0.64036,1.00031,0.91121,0.70103,0.67351,0.72278,0.61739,0.53135,0.86015,0.82709,0.000151455,0.000151455,0.000151455
87,3318.03,0.6297,1.01144,0.91176,0.69064,0.71556,0.72913,0.62183,0.54576,0.82531,0.82627,0.000149178,0.000149178,0.000149178
88,3356.01,0.61699,0.99814,0.91029,0.68604,0.70956,0.72982,0.62943,0.53595,0.84279,0.82411,0.000146901,0.000146901,0.000146901
89,3393.73,0.62024,0.98391,0.91044,0.7054,0.70521,0.7254,0.62086,0.52915,0.8482,0.82448,0.000144624,0.000144624,0.000144624
90,3431.52,0.62017,0.99046,0.91027,0.74038,0.65618,0.73392,0.63028,0.53735,0.81321,0.82693,0.000142347,0.000142347,0.000142347
91,3469.3,0.63335,0.99865,0.91539,0.7709,0.67675,0.73004,0.62274,0.53946,0.83869,0.83349,0.00014007,0.00014007,0.00014007
92,3507.23,0.61791,0.97559,0.90675,0.6936,0.69988,0.72852,0.62286,0.53256,0.84258,0.82502,0.000137793,0.000137793,0.000137793
93,3545.06,0.62278,0.97181,0.9119,0.70334,0.69806,0.72405,0.62133,0.52641,0.86684,0.82489,0.000135516,0.000135516,0.000135516
94,3583.08,0.63701,0.98412,0.91363,0.68974,0.69894,0.73587,0.63316,0.52358,0.83639,0.82266,0.000133239,0.000133239,0.000133239
95,3621.02,0.62756,0.98625,0.91066,0.70217,0.70981,0.72598,0.62665,0.52793,0.82977,0.82271,0.000130962,0.000130962,0.000130962
96,3659.34,0.61342,0.96564,0.90977,0.75579,0.69795,0.73149,0.62627,0.53,0.82922,0.82403,0.000128685,0.000128685,0.000128685
97,3697.24,0.61226,0.97622,0.90561,0.69222,0.6992,0.72271,0.62483,0.52291,0.825,0.82069,0.000126408,0.000126408,0.000126408
98,3735.25,0.62372,0.97922,0.91246,0.70563,0.71287,0.73348,0.63125,0.53421,0.81235,0.82329,0.000124131,0.000124131,0.000124131
99,3773.16,0.60297,0.95042,0.90692,0.71606,0.7029,0.73587,0.63262,0.53346,0.81379,0.8257,0.000121854,0.000121854,0.000121854
100,3811.09,0.6084,0.94856,0.90715,0.68909,0.71939,0.72719,0.62459,0.53316,0.84801,0.82607,0.000119577,0.000119577,0.000119577
101,3848.89,0.60225,0.96912,0.89993,0.70308,0.72541,0.73611,0.63187,0.53033,0.81998,0.82058,0.0001173,0.0001173,0.0001173
102,3887.07,0.60702,0.94904,0.91027,0.68348,0.73032,0.73255,0.63278,0.52266,0.7887,0.82273,0.000115023,0.000115023,0.000115023
103,3924.93,0.61167,0.93084,0.90243,0.68502,0.73595,0.74224,0.64062,0.53081,0.76613,0.82321,0.000112746,0.000112746,0.000112746
104,3962.85,0.61144,0.94787,0.90926,0.68474,0.74344,0.74586,0.63949,0.53469,0.78203,0.82722,0.000110469,0.000110469,0.000110469
105,4000.73,0.60658,0.94797,0.9138,0.69291,0.72508,0.72999,0.62746,0.52989,0.83485,0.82004,0.000108192,0.000108192,0.000108192
106,4038.67,0.61088,0.92801,0.9058,0.68687,0.73724,0.73934,0.63499,0.53531,0.78801,0.82197,0.000105915,0.000105915,0.000105915
107,4076.87,0.60901,0.92232,0.90541,0.68836,0.74446,0.74046,0.63823,0.52734,0.79684,0.82402,0.000103638,0.000103638,0.000103638
108,4114.75,0.60672,0.93553,0.90909,0.71672,0.7402,0.73857,0.63625,0.53738,0.78865,0.82512,0.000101361,0.000101361,0.000101361
109,4152.49,0.60949,0.92974,0.91624,0.69946,0.72259,0.73863,0.63768,0.53115,0.81137,0.82506,9.9084e-05,9.9084e-05,9.9084e-05
110,4190.52,0.59322,0.92588,0.90282,0.69427,0.71471,0.73992,0.63775,0.53031,0.7728,0.82624,9.6807e-05,9.6807e-05,9.6807e-05
111,4228.81,0.60402,0.93124,0.9025,0.7195,0.71684,0.73708,0.63685,0.52612,0.78944,0.82237,9.453e-05,9.453e-05,9.453e-05
112,4266.88,0.60306,0.94057,0.90173,0.73264,0.71517,0.73509,0.63325,0.52383,0.79319,0.82224,9.2253e-05,9.2253e-05,9.2253e-05
113,4304.82,0.59949,0.89652,0.90629,0.71717,0.72503,0.73811,0.63398,0.52854,0.79743,0.82253,8.9976e-05,8.9976e-05,8.9976e-05
114,4342.85,0.5947,0.91847,0.90552,0.75651,0.71721,0.74256,0.63518,0.54395,0.76563,0.82784,8.7699e-05,8.7699e-05,8.7699e-05
115,4380.55,0.60188,0.91982,0.90908,0.72951,0.72153,0.73927,0.63511,0.53115,0.78158,0.82694,8.5422e-05,8.5422e-05,8.5422e-05
116,4418.37,0.61069,0.90333,0.90689,0.73426,0.70159,0.73483,0.63138,0.53246,0.82501,0.826,8.3145e-05,8.3145e-05,8.3145e-05
117,4456.2,0.59309,0.89134,0.90407,0.71687,0.70658,0.74396,0.63924,0.52323,0.80023,0.82368,8.0868e-05,8.0868e-05,8.0868e-05
118,4494.29,0.58986,0.876,0.90612,0.72185,0.72848,0.74176,0.6404,0.51666,0.77436,0.82163,7.8591e-05,7.8591e-05,7.8591e-05
119,4532.22,0.58933,0.90003,0.90643,0.70738,0.7324,0.74795,0.64083,0.52674,0.75836,0.82238,7.6314e-05,7.6314e-05,7.6314e-05
120,4571.44,0.583,0.88139,0.90008,0.71045,0.6999,0.73258,0.63168,0.52846,0.77544,0.82388,7.4037e-05,7.4037e-05,7.4037e-05
121,4609.82,0.5896,0.89503,0.90397,0.73203,0.70269,0.73729,0.63137,0.53484,0.79664,0.82309,7.176e-05,7.176e-05,7.176e-05
122,4647.69,0.5875,0.88152,0.90254,0.74814,0.69519,0.73704,0.63673,0.52458,0.77687,0.82245,6.9483e-05,6.9483e-05,6.9483e-05
123,4685.34,0.59466,0.88009,0.90412,0.72008,0.71967,0.73713,0.63252,0.53101,0.78018,0.82363,6.7206e-05,6.7206e-05,6.7206e-05
124,4723.14,0.59015,0.87346,0.9068,0.71124,0.70727,0.74066,0.63571,0.52747,0.75838,0.82231,6.4929e-05,6.4929e-05,6.4929e-05
125,4760.82,0.58487,0.87205,0.90079,0.72255,0.70163,0.72972,0.63123,0.52122,0.78985,0.82114,6.2652e-05,6.2652e-05,6.2652e-05
126,4798.83,0.59694,0.8886,0.90233,0.72725,0.70273,0.74026,0.6397,0.52454,0.76792,0.82232,6.0375e-05,6.0375e-05,6.0375e-05
127,4836.7,0.58212,0.88222,0.90005,0.71727,0.69454,0.73428,0.6329,0.51862,0.77957,0.82064,5.8098e-05,5.8098e-05,5.8098e-05
128,4874.68,0.57966,0.86416,0.89864,0.76117,0.69196,0.73589,0.63158,0.52588,0.76682,0.82232,5.5821e-05,5.5821e-05,5.5821e-05
129,4912.43,0.58766,0.8703,0.9013,0.69472,0.7275,0.73921,0.63958,0.51763,0.76339,0.82002,5.3544e-05,5.3544e-05,5.3544e-05
130,4950.21,0.58213,0.87772,0.90408,0.72227,0.69776,0.74203,0.63927,0.51919,0.76266,0.8195,5.1267e-05,5.1267e-05,5.1267e-05
131,4987.98,0.58265,0.8632,0.90037,0.70974,0.72496,0.74113,0.64038,0.52144,0.76625,0.81975,4.899e-05,4.899e-05,4.899e-05
132,5025.6,0.58386,0.87044,0.89587,0.72619,0.70954,0.74362,0.6418,0.51388,0.77423,0.81828,4.6713e-05,4.6713e-05,4.6713e-05
133,5071.07,0.57185,0.83894,0.89645,0.721,0.71705,0.74437,0.64121,0.5172,0.76173,0.81989,4.4436e-05,4.4436e-05,4.4436e-05
134,5113.87,0.58775,0.86412,0.89793,0.73076,0.68935,0.74098,0.63968,0.52038,0.78085,0.82058,4.2159e-05,4.2159e-05,4.2159e-05
135,5152.57,0.5894,0.85983,0.90028,0.71704,0.70661,0.7458,0.64222,0.51937,0.75595,0.8203,3.9882e-05,3.9882e-05,3.9882e-05
136,5190.17,0.58503,0.87445,0.9056,0.71112,0.71926,0.74823,0.64414,0.52119,0.73823,0.82077,3.7605e-05,3.7605e-05,3.7605e-05
137,5228.31,0.58129,0.84836,0.90506,0.7152,0.71733,0.74711,0.64387,0.51843,0.75211,0.81998,3.5328e-05,3.5328e-05,3.5328e-05
138,5263.35,0.57933,0.86853,0.90095,0.71626,0.7277,0.74855,0.64705,0.51886,0.73732,0.82028,3.3051e-05,3.3051e-05,3.3051e-05
139,5298.6,0.59053,0.85788,0.90294,0.73137,0.71414,0.75195,0.64718,0.51387,0.73324,0.81937,3.0774e-05,3.0774e-05,3.0774e-05
140,5333.89,0.57663,0.8369,0.89874,0.71925,0.72806,0.74785,0.64439,0.51528,0.74448,0.81934,2.8497e-05,2.8497e-05,2.8497e-05
141,5368.06,0.51597,0.62938,0.84643,0.71218,0.72963,0.74013,0.63925,0.51684,0.75577,0.81974,2.622e-05,2.622e-05,2.622e-05
142,5402.41,0.50755,0.62483,0.84782,0.72335,0.70282,0.73899,0.63941,0.51722,0.77491,0.82037,2.3943e-05,2.3943e-05,2.3943e-05
143,5436.69,0.50074,0.6023,0.84758,0.71638,0.71514,0.74347,0.64098,0.51502,0.75695,0.81906,2.1666e-05,2.1666e-05,2.1666e-05
144,5470.94,0.51412,0.60477,0.84899,0.72508,0.7053,0.74246,0.64463,0.50935,0.75857,0.81728,1.9389e-05,1.9389e-05,1.9389e-05
145,5504.9,0.50536,0.5905,0.84961,0.71207,0.71075,0.74222,0.64224,0.51587,0.74496,0.81871,1.7112e-05,1.7112e-05,1.7112e-05
146,5539.21,0.5046,0.58357,0.8471,0.73007,0.70174,0.74466,0.64412,0.51613,0.74186,0.81797,1.4835e-05,1.4835e-05,1.4835e-05
147,5573.18,0.49733,0.58828,0.84766,0.72902,0.70514,0.742,0.64525,0.51066,0.74486,0.8172,1.2558e-05,1.2558e-05,1.2558e-05
148,5607.38,0.50873,0.58724,0.8492,0.72868,0.70297,0.74558,0.64625,0.51599,0.73793,0.81799,1.0281e-05,1.0281e-05,1.0281e-05
149,5641.26,0.50048,0.58714,0.84652,0.72861,0.70307,0.74559,0.64605,0.51259,0.74636,0.81807,8.004e-06,8.004e-06,8.004e-06
150,5676.54,0.51544,0.58498,0.84232,0.72703,0.70333,0.74527,0.64596,0.51013,0.73703,0.81729,5.727e-06,5.727e-06,5.727e-06
