epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,26998,0.48055,0.54868,0.89396,0.83007,0.83312,0.85601,0.74665,0.46668,0.42362,0.85547,0.000121854,0.000121854,0.000121854
100,27200.8,0.48785,0.55155,0.89378,0.81199,0.84812,0.8525,0.74543,0.46172,0.44003,0.85571,0.000119577,0.000119577,0.000119577
101,27404,0.47579,0.55544,0.88496,0.80585,0.83228,0.84759,0.7442,0.46618,0.43625,0.85713,0.0001173,0.0001173,0.0001173
102,27607.2,0.47926,0.54932,0.89495,0.79856,0.83931,0.84526,0.73961,0.46164,0.43282,0.85418,0.000115023,0.000115023,0.000115023
103,27811,0.48215,0.53447,0.89231,0.78835,0.85121,0.84237,0.73719,0.46046,0.44219,0.85301,0.000112746,0.000112746,0.000112746
104,28014.4,0.48428,0.54363,0.89719,0.81131,0.83222,0.8456,0.73888,0.47097,0.4409,0.85926,0.000110469,0.000110469,0.000110469
105,28217.7,0.48525,0.54879,0.90321,0.79533,0.83878,0.84394,0.74274,0.46363,0.43693,0.8572,0.000108192,0.000108192,0.000108192
106,28421.4,0.48014,0.52192,0.89395,0.80685,0.82736,0.83815,0.72953,0.46716,0.45193,0.85595,0.000105915,0.000105915,0.000105915
107,28624.2,0.48137,0.52306,0.89248,0.82165,0.83311,0.84172,0.7345,0.47296,0.42822,0.86077,0.000103638,0.000103638,0.000103638
108,28827.5,0.47515,0.51036,0.89341,0.82075,0.81623,0.8343,0.73056,0.46812,0.45156,0.86177,0.000101361,0.000101361,0.000101361
109,29030,0.46913,0.53672,0.89486,0.80514,0.84257,0.8371,0.7325,0.46092,0.45985,0.8574,9.9084e-05,9.9084e-05,9.9084e-05
110,29232.9,0.46359,0.52552,0.88563,0.78322,0.84029,0.84159,0.73733,0.45814,0.44247,0.85352,9.6807e-05,9.6807e-05,9.6807e-05
111,29433.8,0.46774,0.52381,0.88641,0.77286,0.83279,0.83897,0.73871,0.4591,0.45571,0.85785,9.453e-05,9.453e-05,9.453e-05
112,29637,0.46882,0.52059,0.88903,0.78673,0.84226,0.83777,0.73603,0.46336,0.45903,0.8586,9.2253e-05,9.2253e-05,9.2253e-05
113,29838.1,0.46754,0.50634,0.892,0.83018,0.83159,0.83985,0.74143,0.45903,0.44722,0.85386,8.9976e-05,8.9976e-05,8.9976e-05
114,30041.5,0.46332,0.52294,0.88972,0.79574,0.8608,0.83828,0.7371,0.46505,0.44493,0.86102,8.7699e-05,8.7699e-05,8.7699e-05
115,30244.3,0.46735,0.52072,0.89317,0.77624,0.86052,0.83816,0.73572,0.46292,0.44425,0.85652,8.5422e-05,8.5422e-05,8.5422e-05
116,30447.3,0.46669,0.50951,0.8909,0.82101,0.83595,0.84076,0.74139,0.46284,0.45531,0.85886,8.3145e-05,8.3145e-05,8.3145e-05
117,30650.1,0.46402,0.49332,0.89012,0.78324,0.83422,0.83866,0.7403,0.45452,0.45202,0.85385,8.0868e-05,8.0868e-05,8.0868e-05
118,30852.6,0.45615,0.49689,0.88909,0.78983,0.85296,0.84362,0.74257,0.45881,0.46076,0.85658,7.8591e-05,7.8591e-05,7.8591e-05
119,31055.8,0.45687,0.49946,0.89132,0.78312,0.8438,0.83956,0.73851,0.4636,0.45685,0.85471,7.6314e-05,7.6314e-05,7.6314e-05
120,31259.4,0.45345,0.48507,0.88531,0.82202,0.83404,0.84098,0.7401,0.45891,0.45377,0.85893,7.4037e-05,7.4037e-05,7.4037e-05
121,31461.2,0.46651,0.51157,0.89116,0.7793,0.84506,0.84287,0.74096,0.45694,0.45392,0.8574,7.176e-05,7.176e-05,7.176e-05
122,31663.1,0.45235,0.49076,0.88435,0.80919,0.85397,0.84884,0.74695,0.46287,0.43699,0.8571,6.9483e-05,6.9483e-05,6.9483e-05
123,31865.4,0.46175,0.50371,0.8892,0.79231,0.84561,0.83827,0.73607,0.45888,0.46431,0.8513,6.7206e-05,6.7206e-05,6.7206e-05
124,32067.3,0.45996,0.49618,0.88997,0.82306,0.82466,0.8437,0.74142,0.451,0.44527,0.85194,6.4929e-05,6.4929e-05,6.4929e-05
125,32269.1,0.45163,0.47136,0.88482,0.81671,0.84108,0.84092,0.7393,0.44567,0.45406,0.85092,6.2652e-05,6.2652e-05,6.2652e-05
126,32471.7,0.46138,0.49002,0.88545,0.78987,0.84575,0.8401,0.73692,0.45424,0.45418,0.85702,6.0375e-05,6.0375e-05,6.0375e-05
127,32673.1,0.44159,0.48684,0.88252,0.78317,0.8443,0.83739,0.73713,0.45205,0.45804,0.85323,5.8098e-05,5.8098e-05,5.8098e-05
128,32875.9,0.4539,0.47622,0.88201,0.78392,0.82235,0.83535,0.73373,0.45469,0.45678,0.85446,5.5821e-05,5.5821e-05,5.5821e-05
129,33078.1,0.4449,0.48348,0.88293,0.78037,0.83099,0.8368,0.73591,0.45028,0.45295,0.85251,5.3544e-05,5.3544e-05,5.3544e-05
130,33279.9,0.44625,0.48533,0.88852,0.78878,0.84264,0.83491,0.73201,0.45482,0.46039,0.85424,5.1267e-05,5.1267e-05,5.1267e-05
131,33482.4,0.44718,0.47897,0.88546,0.77319,0.84449,0.83438,0.73497,0.45081,0.46796,0.8522,4.899e-05,4.899e-05,4.899e-05
132,33684.7,0.44169,0.4716,0.88,0.79067,0.83422,0.83794,0.74148,0.44597,0.44968,0.8519,4.6713e-05,4.6713e-05,4.6713e-05
133,33887.3,0.43865,0.46493,0.88215,0.80525,0.81712,0.83621,0.74004,0.44604,0.44171,0.8499,4.4436e-05,4.4436e-05,4.4436e-05
134,34090.5,0.44225,0.46507,0.87801,0.77374,0.85339,0.83639,0.74229,0.44753,0.44385,0.85053,4.2159e-05,4.2159e-05,4.2159e-05
135,34293.4,0.44955,0.47132,0.88552,0.79388,0.82912,0.84207,0.74442,0.44726,0.43321,0.85025,3.9882e-05,3.9882e-05,3.9882e-05
136,34496,0.44013,0.47638,0.88768,0.84138,0.81675,0.84182,0.74445,0.4475,0.43141,0.85141,3.7605e-05,3.7605e-05,3.7605e-05
137,34699.8,0.44074,0.46378,0.88682,0.80005,0.82073,0.84216,0.74291,0.45093,0.44613,0.85288,3.5328e-05,3.5328e-05,3.5328e-05
138,34903.1,0.43503,0.46501,0.88225,0.78402,0.85549,0.84462,0.74367,0.44596,0.43559,0.84997,3.3051e-05,3.3051e-05,3.3051e-05
139,35106.3,0.43799,0.4661,0.88522,0.7943,0.8562,0.84489,0.74581,0.44545,0.43928,0.85071,3.0774e-05,3.0774e-05,3.0774e-05
140,35309.1,0.43392,0.45893,0.87803,0.79542,0.83905,0.83672,0.73996,0.44794,0.44515,0.85134,2.8497e-05,2.8497e-05,2.8497e-05
141,35510,0.39079,0.29451,0.83829,0.79332,0.83432,0.83408,0.72781,0.46068,0.46035,0.85376,2.622e-05,2.622e-05,2.622e-05
142,35711,0.38851,0.28664,0.83588,0.78417,0.83121,0.83676,0.73175,0.45939,0.45492,0.85331,2.3943e-05,2.3943e-05,2.3943e-05
143,35913.6,0.38014,0.27937,0.83472,0.79232,0.83918,0.83826,0.73585,0.4511,0.45258,0.85133,2.1666e-05,2.1666e-05,2.1666e-05
144,36115.4,0.37825,0.27743,0.83113,0.79211,0.83748,0.83825,0.73374,0.44955,0.45472,0.85084,1.9389e-05,1.9389e-05,1.9389e-05
145,36317.6,0.38747,0.27762,0.83595,0.79503,0.83725,0.83539,0.73515,0.45478,0.45879,0.85428,1.7112e-05,1.7112e-05,1.7112e-05
146,36519.5,0.37643,0.27487,0.83244,0.79145,0.83405,0.83669,0.73666,0.44868,0.45599,0.85155,1.4835e-05,1.4835e-05,1.4835e-05
147,36721,0.37936,0.27171,0.83832,0.78422,0.83354,0.83531,0.73581,0.44937,0.46109,0.85115,1.2558e-05,1.2558e-05,1.2558e-05
148,36927.6,0.38061,0.27519,0.83905,0.77843,0.84444,0.83598,0.73569,0.44619,0.45401,0.85004,1.0281e-05,1.0281e-05,1.0281e-05
149,37129.3,0.37261,0.26932,0.83236,0.78652,0.84161,0.8357,0.73496,0.45063,0.45352,0.85233,8.004e-06,8.004e-06,8.004e-06
150,37330.9,0.38383,0.278,0.83067,0.7828,0.83812,0.83605,0.73616,0.44933,0.45123,0.85159,5.727e-06,5.727e-06,5.727e-06
